"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Thu Jan 18 10:23:45 GMT 2024","Thu Jan 18 10:23:45 GMT 2024","2","Site test","Tests","test.ExampleTests","test.ExampleTests","setUp","setUp",""
"skipped","Thu Jan 18 10:23:45 GMT 2024","Thu Jan 18 10:23:45 GMT 2024","3","Site test","Tests","test.ExampleTests","test.ExampleTests","testMethod","Example test",""
